class,split,file,source,hash
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\f6579487a9cc5e5c.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_140.jpg,f6579487a9cc5e5cc7b9eba67d916645c67191d7739b9f6014a01f8ee1a4441c
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\d38b2615049ce2e2.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_142.jpg,d38b2615049ce2e209be5ecc3b428d4d605cf48c00120916ecfd7bc230596eb6
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\ce129959dcbced64.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_53.jpg,ce129959dcbced643301aa951cd2a1dcb949925917d48454929cbf328e322df0
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\8b9b0dee9a9d8c0c.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_24.jpg,8b9b0dee9a9d8c0c870b3e47e06c96a9c6792f90e1811f610c6efd6171b7aa7c
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\b7307bd854152654.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_137.jpg,b7307bd854152654a45cb53787833628add0b039f5e578da8c337025f93083d9
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\758d2c719a121cb8.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_191.jpg,758d2c719a121cb848b56062490bbc283da77356d8c501e8a6edb8be4904ed27
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\f416daf55d889aab.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_11.jpg,f416daf55d889aabdf3aee1908cd0a705aac5c604f02bf6c686b9ae3a7e5e4d9
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\7a34b542ca4f3e0d.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_48.jpg,7a34b542ca4f3e0ddee9a6f8f7acd7fca9bf7b76d93dc0b12eef2f534c456d29
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\4a1a42750a699dbf.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_67.jpeg,4a1a42750a699dbf1a2c8d4e3799897e92e41b3e3213a4b23d27b28bb07ee583
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\08dc50a7edbeed2f.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_131.png,08dc50a7edbeed2f672228f081b7ba6c1e30add50e6175cb71429389608729a0
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\027e092ef59e166e.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_180.png,027e092ef59e166ec991094d2214c82281099adc1424fec5000c61fd2a99f3d7
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\f91c7bb76d2cb6a4.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_65.jpg,f91c7bb76d2cb6a4598b912cbbbf623c1d36e7bd1e62a914068e00fe1fd9c1d8
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\47fc0fbff1be075d.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_167.png,47fc0fbff1be075d03d121da3c36aa7a899a99e46f95d6e2632130a0db93d62a
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\3a1d78eb32a15387.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_20.png,3a1d78eb32a15387bf01d0fcb7909763a95424ff60afa21db2e8c17dbe816988
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\f3737a54f13e118e.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_68.jpeg,f3737a54f13e118eebab07da3bd2e65c66456f1c02bde8ebbd3e0a331e0dc398
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\7c11c32ed3a79640.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_136.jpg,7c11c32ed3a796405a30066721c53fc52bac5a3390e630affaaa98ff5b08ed9e
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\f7649e5a542ef51d.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_51.jpg,f7649e5a542ef51d98f7673380b0c76afdb205e5a1541c9d75fedf76d943c821
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\c5d3a0fab905cd0b.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_85.jpg,c5d3a0fab905cd0b02a39e11966ec0606788216a27ab3d61b06e58a318057347
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\bcdf3548dc64d7f2.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_5.jpg,bcdf3548dc64d7f2ac4d8550943be116ead0f7c48ae440a9451362d373c3694a
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\50c4bd26c5d24c5f.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_134.jpg,50c4bd26c5d24c5f172d72bbe174748e3f6c163a8e4ae6790453784a90c921e1
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\8db19ce6f43c6aa0.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_95.jpg,8db19ce6f43c6aa0d6f84c6fe032a057c56f83f34ddb3218d6fa3f49c99a4df8
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\b9a623015d175110.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_84.png,b9a623015d175110b964b14e1671bd4fed89e656966568117fe0d2ed7c886e54
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\6e0b17f9c48bda03.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_31.jpg,6e0b17f9c48bda03767939de433202a03017545bd284d8b024fb913198d9220b
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\d6117df09462e44d.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_195.jpg,d6117df09462e44ddc1a24099380e63c11c9b1d06f0e32c2c138a733990fd16b
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\35c5fe0926a829ed.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_120.jpg,35c5fe0926a829ed85dbb6b537a792c673efab1cd9d3df7d6b63270537fe6c69
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\4cfd45325e1ed61e.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_8.jpg,4cfd45325e1ed61e22a81ac9eff5af094f5ba88ef8662d11258cf387184056a7
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\72f19719bebb2e87.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_171.jpg,72f19719bebb2e87f43eaed8fb3959d87e9fbd57dd63bd5301f6d716f7024898
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\a38859545880e983.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_7.jpg,a38859545880e983b690d41e751eb6f6a01dcf045e86d67ff0ee87f775e5df60
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\d1d4c27a220fcdfb.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_91.jpg,d1d4c27a220fcdfbd862470e4d3ed9a444378bf4690b187e8aacb894028ba1aa
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\921b93e9f0c0a7fd.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_165.gif,921b93e9f0c0a7fd54ec009ad0c2e41b3d2c313c2968b49135b35df0f362c710
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\850ef03b8cc52b2a.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_49.jpg,850ef03b8cc52b2a0d606502817c3acf00b345bad8ef199b0c2102067f2842ae
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\96e6cb34ccae22e6.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_192.jpg,96e6cb34ccae22e6e3a8bc1e0b6be19f35dab1d50ab2d2bf14f92cef5d009f98
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\dc76156193a99377.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_26.jpg,dc76156193a9937770e83f4c3679930a101e3b30bd1988c15c64ba80cbd2e5e1
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\3ee9f681318fee54.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_179.jpg,3ee9f681318fee54877c41ed26378774132f3ea8b82d266a42dd1cf0749f5153
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\6458bcb1739a7cde.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_60.jpg,6458bcb1739a7cde404fb1390ff0075761cd1c8253ed1f3ca3f40219edf4d052
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\93c34a8e95c2a715.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_37.jpg,93c34a8e95c2a715f9f3df3b2e3348628eb61a1f143bece31c20b74ecbd07269
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\5116d6bc26aa61d1.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_197.png,5116d6bc26aa61d183ddd18193bfd1d58f4a025085ce6ba37c8bee387bf51616
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\051d21cf69b495a6.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_72.png,051d21cf69b495a6786df40031b983ff83d5479a0cef02807029c1162a73456f
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\7cec38da6d40e207.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_181.jpg,7cec38da6d40e20753052515224cf0c51fd414273b77c8d9001ad93a8c66cde3
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\1320c155626e378f.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_58.jpg,1320c155626e378f32f0f6efe5fd362b08f6da1c63314da043a98c241d2555bd
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\5030f3125a90edd5.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_135.png,5030f3125a90edd58a7d64a5c22c27fe0103de9422da8dfdde4b072fecac4e70
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\db6d7d0aad7002a2.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_99.jpg,db6d7d0aad7002a2678fe6b5fd37219b543dc739093d39d660795a0e46139be3
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\ff283908f8fe0e6c.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_132.jpg,ff283908f8fe0e6c751b6d29513dcef7d1be05d38b00ebe94d3ebfbfa39f9c19
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\f8a224cd45baf93e.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_164.png,f8a224cd45baf93e2fb7a0ba07265fe98e54f114c50cc083026560914159d613
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\21c8a18be2bdc6a3.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_112.jpg,21c8a18be2bdc6a33f3bae272fb39bb27c0f9b870d63f3759fe0cb49d2d8bc17
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\3c88d0127e3475d5.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_42.jpg,3c88d0127e3475d529a3c10de67b8bb11734aeecbe71777c756982155002c397
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\0f5b752c21a8a10a.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_56.png,0f5b752c21a8a10a0a1230e5a58ce59c0fe84a409a93d04a298eb73270dd4f2e
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\fa98683b7210ccc9.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_145.jpg,fa98683b7210ccc9be3bb347c419ecc7c09a9da1189fe1519e65afe11e550cd4
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\522fab043af59ee1.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_156.jpg,522fab043af59ee148ba276c5110bfdb852c232e83c2a39ac086caf2bc56c052
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\ac6b2902ac4fecde.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_3.jpg,ac6b2902ac4fecde325fc8a806e7f8706f8266beb1e9702672e77728ac813b18
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\b0717c0ea336fdfd.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_127.jpg,b0717c0ea336fdfd36ffd431f7d25562eca51474d075ab8a5631145e08de339f
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\a0f75618ef1f41d2.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_100.jpg,a0f75618ef1f41d2367f3d130cf4ed8625e32addee751752f6c735772616ae7a
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\de9502dfa02d9f52.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_78.jpg,de9502dfa02d9f52bd840c009933f695141d5ae11c361c6443b2177cf26af34f
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\d7a6fa3e6374d2b2.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_73.jpg,d7a6fa3e6374d2b2fac1edc013f4bff39166e50c5dff9e880e9aae118c8ef28a
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\00bdc15091f4cead.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_23.jpg,00bdc15091f4cead27720fa67a8dd0cae26f4579f80647f500e338da07f9e13f
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\bb1e23fa0e66f77e.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_50.jpg,bb1e23fa0e66f77e04fa30ed768e388d2a72eb9c2c3cac7f61af450d6201d8bc
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\20139a4cc52d5beb.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_2.JPG,20139a4cc52d5beb3b8981e0dd749aaf82df3a70dd33153301497a100762620d
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\def315528dca0cf9.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_149.jpg,def315528dca0cf98e89098bbf458ffdc91d73c66ccc4572d9e9177360b5f422
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\430c56dd3bb8c903.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_28.jpg,430c56dd3bb8c903b80bf7c3ff94b3b2c3184a142e3db8095cfa24b08749fd81
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\d3808ed14823f2f6.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_39.jpg,d3808ed14823f2f687711778a4577833b983fb5efa7a0c9193bff966d110e1fe
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\8be7f8fd983c1c64.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_119.png,8be7f8fd983c1c64c70c241d2212cc52bbd87bb71a1a2e7e08682867bf4bb7ce
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\294a1f137d7fcb0d.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_89.jpg,294a1f137d7fcb0de51b97c475baca2da8c9013d236f9ed60a308f888684b84c
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\950cb9dd1b9c9a42.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_163.jpg,950cb9dd1b9c9a42f60189cced03fa8a64d52963db290968f415c7e9565cd3bd
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\a05587c562e59f6a.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_111.jpg,a05587c562e59f6afa234537b4743217e80ab25700866891d5fcdcddd56a813d
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\46b7458a4ebc6cd7.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_106.jpg,46b7458a4ebc6cd772f5f241ab03e562d784c2abbef8d646e24f20bc28b74eb1
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\07accc580a78a2b0.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_138.png,07accc580a78a2b027ffd800642de9eb5aa8d06fdc62c56684eca2b5a4f55906
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\c017b34f7d2612b8.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_15.jpg,c017b34f7d2612b8e378135e998e22c9e2adc9ada234621501a1633237a06907
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\de4299e5e57d5edb.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_157.png,de4299e5e57d5edbe451e55cf9882f8866e3cc5f5a8995104cff42e618312f6e
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\f4b00d38846b76c6.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_18.jpg,f4b00d38846b76c69256cc31bdd4362728e8f3f0c6d45602b4588e89ffa32296
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\ed54b7c74fec62ae.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_161.jpg,ed54b7c74fec62ae0e3d1085e5298c69fa2eb6a631f3c12a4966a5f2a1b7eeb7
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\52254998408e4fb9.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_123.jpg,52254998408e4fb9b7b8aa18b5ca6702f4dd674efd5b91c7c341307853f54250
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\ac5797cdf33c681b.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_185.png,ac5797cdf33c681b24eea1fcc1ef0cbbdce234ed96e4410776b31a0bb9080bfd
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\0810f6b25a00d9d4.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_81.jpg,0810f6b25a00d9d462efdeb9ddaa81834d587a3611c1a45e40c1c86cb00aba61
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\ef1e053ef8846f97.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_55.jpg,ef1e053ef8846f97b167497cf8fe31ee853a5880e28981ddaddeecea64e456cc
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\9507f340fe72a6c6.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_173.jpg,9507f340fe72a6c6a82a262b9618043073969267f7f7266446f27cade9c562c4
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\8c90374be5186d31.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_121.jpg,8c90374be5186d31f9b42e59dc3e2095844e2badb08f6f5dfd2b90d03202d2ee
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\66ece9855e048ef9.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_143.jpg,66ece9855e048ef95e28e36656670f208e51ba369bfa4c5cfe970a7b648587f7
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\d8d7638594e76178.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_46.gif,d8d7638594e76178d6b57ae7e3c06424121b2bbd3e6e1e3a41ba1ef7fa06a1be
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\8a7a585cd62749b0.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_54.png,8a7a585cd62749b012cc8108a91990fae5a55acdcec83d50c8a718b1f8540b3c
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\89b525446beaef45.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_153.jpg,89b525446beaef45140c3bb4814a9038cfbf57e37ce800ce28e4ca9edbb5b7fc
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\ced7b655721180f8.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_94.jpg,ced7b655721180f8cb6f9bf66c35248dcd401d71e27cfe4d08745533876d211b
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\d80dbded9171be93.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_36.jpg,d80dbded9171be933264c0fa6ca1461a248b0aba57baaff78bc704598d038384
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\d06c21c469082abb.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_44.png,d06c21c469082abbc3fb6705b2d23af7ea26a6089cb90942bdb037f218bc3c7e
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\64a5e089e86f62ec.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_182.jpg,64a5e089e86f62ec098daf9d9f3a8f515d38e95487a6d33abf7e83c7a3b09b7e
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\2b221730d52a0f76.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_90.jpg,2b221730d52a0f766c4376634b0705f7921c9afd1fe73a05707e71fb1b9fe7f9
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\354aef849acc7dd7.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_79.jpg,354aef849acc7dd76bfa2898248093e694e12f5ec84153970a1badb4229df9fc
Buffalo_Nagpuri,train,train\Buffalo_Nagpuri\e5713f24f345da13.jpg,Dataset\Buffalo Breeds\Nagpuri\Nagpuri_70.jpg,e5713f24f345da138ba55f3bcc27762e37d9c31416c246e642c1713ea7797925
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\31bf6922774a16bb.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_54.jpg,31bf6922774a16bbf848cbe866b7fa96649f30f516a6f3c3b6abc4cb906863db
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\3361253885ea4e2e.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_73.jpg,3361253885ea4e2e37316016f98bec48be9e761ed15e10884c4ce188511c9e19
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\88c9582dc1d6a179.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_43.jpg,88c9582dc1d6a179a363571b27767a880d89e3fb057c18714c16d0216e04ed59
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\b75fd3797415e512.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_25.jpg,b75fd3797415e512e615a1eb22c5abb71fa5a0a025f4ab620727ded92653ee81
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\ca518fa7fd19c264.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_52.jpg,ca518fa7fd19c2648cedf82839ed11cbcf00ae412012692a87423facea4545f3
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\a10f1ba01e74a5cc.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_10.jpg,a10f1ba01e74a5ccc7b308e109e44c5a33c620b717995f8334299d03e33f5fab
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\5f6b2edc6501b96b.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_37.jpg,5f6b2edc6501b96b183d4f7298c4ffdeaff272c4aa41aec3f45fed4b5d77c463
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\df9d3f499961ed51.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_66.jpg,df9d3f499961ed5138006ff8a671c0f90a761f142858158e55845c5794208b96
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\d4e9e665ca24f7cd.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_59.jpg,d4e9e665ca24f7cddb5f64035fade28fa3e881adf1373e83d3d6a20d98c4c365
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\219eea23549d8a78.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_79.jpg,219eea23549d8a788d174fc269fe2f3d66493d3f6cc8eca27a3f6b35b4c783bd
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\960fa2959ad6cbc8.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_86.jpeg,960fa2959ad6cbc8759c605b5ce3be61021b04f097fe91093d47bee586fc8b7e
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\820b804489159dd7.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_60.jpg,820b804489159dd73c573b1058e986a0661fb8313f262977776650b12b03d0a4
Buffalo_Nili_Ravi,test,test\Buffalo_Nili_Ravi\515965997cd5a49b.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_6.jpg,515965997cd5a49b808e5905a3bef5581c6ef96005f399413894ee7af4b2b39f
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\d2e0113c016c30e9.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_90.jpg,d2e0113c016c30e9d282e101f0dde41d32312a4c8cd4aa1936efe0f0df1d62b4
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\0ad23c3072082776.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_33.jpg,0ad23c3072082776e527d2af42815d9157122c741542c5fab73b9b6f2723b290
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\543c88c6997e7b97.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_14.jpg,543c88c6997e7b978986bef565ebdad2d96aed3c9023b016c4097bb3abfd9b43
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\ad9711e14cc1831e.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_92.jpg,ad9711e14cc1831ef5ca62f699e99a95da67e022e5c1dd0cf23d32818f04f62b
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\3e8bbe394b7788b8.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_71.png,3e8bbe394b7788b832c0a5987bf4087ac8cbd0a7075aa2d51bcc7bcccaa8e738
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\ad65697aeb4321bd.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_57.jpg,ad65697aeb4321bda25ab9a96a26644a187972242460458a1573fcfecca799b0
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\379786386ae2f860.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_19.jpg,379786386ae2f860b9e9cc09effb474a7a3c2b2f4b847bcd91e6cc5ceef797a3
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\ac7305cf09ed9c9b.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_20.jpg,ac7305cf09ed9c9b5f42384cab340d80ef03e2b1f3da0c63764e9a6abb87e5c5
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\b330c0e7d01833a7.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_29.jpg,b330c0e7d01833a738bb804ad5007f65a72507957e12461d4392895f2dcb2ebe
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\88286bcf6cf4dede.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_28.jpg,88286bcf6cf4dedea197873413dec2b53fd54605700c038db8d6043b0d1d05a7
Buffalo_Nili_Ravi,val,val\Buffalo_Nili_Ravi\0ed21c2d7c49d308.jpg,Dataset\Buffalo Breeds\Nili_Ravi\Nili_Ravi_76.jpg,0ed21c2d7c49d3087475342488280348a3777d3edd99ce1465dfa86d585d78b0
